,year,g,ab,r,h,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,g_idp,salary,single,slg %,obp,batting avg,ops,tb,rc,babip,pa,xbh,iso,bb/pa,so/pa,high_paid_y,high_paid_n
2009,2,35,63,3,11,2,0,0,3,0,0,1,17,0,0,6,0,0,12187500,9,0.20634920634920634,0.1875,0.1746031746031746,0.39384920634920634,13,2.4375,0.2391304347826087,70,2,2.0,0.014285714285714285,0.24285714285714285,0,1
2010,2,158,531,56,153,30,1,12,65,4,0,42,67,7,1,3,5,8,4875000,110,0.416195856873823,0.3385146804835924,0.288135593220339,0.7547105373574154,221,75.20942408376963,0.3085339168490153,582,43,32.067796610169495,0.07216494845360824,0.11512027491408934,0,1
2011,2,133,483,78,118,26,1,31,99,3,2,80,93,6,6,0,5,11,2000000,60,0.494824016563147,0.3554006968641115,0.2443064182194617,0.8502247134272585,239,84.05328596802842,0.23901098901098902,574,58,28.19254658385093,0.13937282229965156,0.16202090592334495,0,1
2012,2,70,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2375000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,0.0,0.5,0,1
2013,2,38,125,10,26,4,0,2,8,2,0,3,15,0,1,0,0,2,3600000,20,0.288,0.23255813953488372,0.208,0.5205581395348837,36,8.15625,0.2222222222222222,129,6,4.048,0.023255813953488372,0.11627906976744186,0,1
2015,2,34,52,4,9,4,0,1,7,0,0,4,18,0,0,9,0,0,15000000,4,0.3076923076923077,0.23214285714285715,0.17307692307692307,0.5398351648351649,16,3.7142857142857144,0.24242424242424243,65,5,4.0576923076923075,0.06153846153846154,0.27692307692307694,0,1
2017,2,88,309,40,78,14,4,6,36,1,1,23,60,2,2,1,6,6,450000,54,0.3818770226537217,0.3029411764705882,0.2524271844660194,0.6848181991243099,118,35.897590361445786,0.2891566265060241,341,24,22.058252427184467,0.06744868035190615,0.17595307917888564,1,0
2018,2,136,430,45,114,16,1,12,59,2,1,29,99,0,2,4,3,7,424000,85,0.39069767441860465,0.3125,0.2651162790697674,0.7031976744186046,168,52.33986928104575,0.3167701863354037,468,29,18.08372093023256,0.06196581196581197,0.21153846153846154,1,0
2019,2,101,378,42,90,18,0,11,64,1,1,32,87,1,4,1,5,8,6775000,61,0.373015873015873,0.30071599045346065,0.23809523809523808,0.6737318634693337,141,41.95609756097561,0.2771929824561403,420,29,18.08730158730159,0.0761904761904762,0.20714285714285716,0,1
2020,2,47,33,3,7,0,0,0,0,0,0,2,16,0,0,1,0,0,415600,7,0.21212121212121213,0.2571428571428571,0.21212121212121213,0.4692640692640693,7,1.8,0.4117647058823529,36,0,0.0,0.05555555555555555,0.4444444444444444,1,0
2022,2,15,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5250000,0,2.0,1.0,1.0,3.0,2,2.0,1.0,1,1,1.0,0.0,0.0,0,1
2025,2,26,46,1,5,0,0,0,1,0,0,3,22,0,0,4,0,1,6250000,5,0.10869565217391304,0.16326530612244897,0.10869565217391304,0.271960958296362,5,0.8163265306122449,0.20833333333333334,53,0,0.0,0.05660377358490566,0.41509433962264153,0,1
2026,2,45,95,19,22,4,3,0,7,1,0,16,32,0,1,0,1,1,459000,15,0.3368421052631579,0.34513274336283184,0.23157894736842105,0.6819748486259898,32,10.954954954954955,0.34375,113,7,10.0,0.1415929203539823,0.2831858407079646,1,0
2027,2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,0,0.0,0.0,0.0,1,0
2029,2,33,59,4,9,2,0,1,6,0,0,4,21,0,1,12,0,0,3950000,6,0.23728813559322035,0.21875,0.15254237288135594,0.4560381355932204,14,2.888888888888889,0.21621621621621623,76,3,2.0508474576271185,0.05263157894736842,0.27631578947368424,0,1
2030,2,160,641,72,182,31,1,15,73,12,3,62,75,6,7,0,6,16,10600000,135,0.40561622464898595,0.3505586592178771,0.2839313572542902,0.756174883866863,260,90.24182076813656,0.2998204667863555,716,47,33.07020280811233,0.08659217877094973,0.10474860335195531,0,1
2032,2,25,42,3,8,1,0,0,3,0,0,0,13,0,0,3,0,0,7500000,7,0.21428571428571427,0.19047619047619047,0.19047619047619047,0.40476190476190477,9,1.7142857142857142,0.27586206896551724,45,1,1.0,0.0,0.28888888888888886,0,1
2034,2,79,243,26,56,9,2,1,19,4,2,24,68,0,1,2,2,7,424300,44,0.2962962962962963,0.3,0.23045267489711935,0.5962962962962963,72,21.573033707865168,0.3125,272,12,13.012345679012345,0.08823529411764706,0.25,1,0
2035,2,46,6,0,2,1,0,0,2,0,0,0,1,0,0,2,0,0,419000,1,0.5,0.3333333333333333,0.3333333333333333,0.8333333333333333,3,1.0,0.4,8,1,1.0,0.0,0.125,1,0
2036,2,88,209,25,41,5,2,3,24,3,0,18,35,0,0,5,2,2,414000,31,0.2822966507177033,0.2576419213973799,0.19617224880382775,0.5399385721150832,59,15.334801762114537,0.21965317919075145,234,10,9.043062200956937,0.07692307692307693,0.14957264957264957,1,0
2037,2,125,417,57,99,17,0,18,65,8,2,50,81,1,5,1,3,19,4000000,64,0.407673860911271,0.32421052631578945,0.23741007194244604,0.7318843872270604,170,54.23982869379015,0.2523364485981308,476,35,17.1294964028777,0.10504201680672269,0.17016806722689076,0,1
2038,2,145,540,76,178,40,0,12,103,1,0,46,51,6,2,0,7,20,12000000,126,0.4703703703703704,0.3798319327731092,0.3296296296296296,0.8502023031434796,254,97.09215017064847,0.34297520661157027,595,52,40.06666666666667,0.0773109243697479,0.08571428571428572,0,1
2040,2,34,6,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,468400,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,1,0.16666666666666666,0.25,6,0,0.0,0.0,0.3333333333333333,1,0
2041,2,23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,417000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,0.0,0.0,1,0
2042,2,93,247,18,43,12,0,3,22,1,2,15,75,2,2,14,3,3,1700000,28,0.2591093117408907,0.2247191011235955,0.17408906882591094,0.4838284128644862,64,14.16793893129771,0.23255813953488372,281,15,12.036437246963562,0.05338078291814947,0.2669039145907473,0,1
2044,2,141,517,58,130,28,0,12,72,1,1,56,84,3,1,0,9,10,4250000,90,0.37524177949709864,0.32075471698113206,0.2514506769825919,0.6959964964782307,194,62.973821989528794,0.2744186046511628,583,40,28.06963249516441,0.09605488850771869,0.14408233276157806,0,1
2045,2,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,0.0,0.0,1,0
2046,2,82,296,38,85,15,0,3,30,0,0,32,38,7,3,0,2,9,23000000,67,0.36824324324324326,0.36036036036036034,0.28716216216216217,0.7286036036036037,109,38.88109756097561,0.31906614785992216,333,18,15.030405405405405,0.0960960960960961,0.11411411411411411,0,1
2047,2,104,267,37,73,17,1,15,49,8,3,26,55,2,2,0,1,6,414000,40,0.5131086142322098,0.34121621621621623,0.27340823970037453,0.854324830448426,137,46.2901023890785,0.29292929292929293,296,33,19.168539325842698,0.08783783783783784,0.1858108108108108,1,0
2048,2,137,516,82,136,24,8,9,40,40,8,44,125,2,2,4,2,6,429100,95,0.39341085271317827,0.32269503546099293,0.26356589147286824,0.7161058881741712,203,65.25,0.3307291666666667,568,41,40.05232558139535,0.07746478873239436,0.22007042253521128,1,0
2049,2,128,466,51,126,19,0,24,71,3,2,57,89,14,2,0,2,10,6700000,83,0.4656652360515021,0.3510436432637571,0.2703862660944206,0.8167088793152593,217,75.92925430210325,0.28732394366197184,527,43,19.15450643776824,0.10815939278937381,0.16888045540796964,0,1
2051,2,44,35,3,5,1,0,0,4,0,0,1,12,0,0,5,0,1,1375000,4,0.17142857142857143,0.16666666666666666,0.14285714285714285,0.3380952380952381,6,1.0,0.21739130434782608,41,1,1.0,0.024390243902439025,0.2926829268292683,1,0
2052,2,80,197,26,39,8,0,2,10,12,2,25,41,1,1,5,0,0,422300,29,0.26903553299492383,0.2914798206278027,0.19796954314720813,0.5605153536227265,53,15.27927927927928,0.24025974025974026,228,10,8.030456852791879,0.10964912280701754,0.17982456140350878,1,0
2053,2,158,572,87,148,34,5,23,89,23,10,89,126,3,9,2,6,7,452500,86,0.4562937062937063,0.363905325443787,0.25874125874125875,0.8201990317374933,261,93.58093797276854,0.2913752913752914,678,62,44.12062937062937,0.13126843657817108,0.18584070796460178,1,0
2054,2,79,157,26,37,6,1,6,24,2,3,14,33,0,2,0,2,3,470000,24,0.4012738853503185,0.3028571428571429,0.2356687898089172,0.7041310282074613,63,18.789473684210527,0.25833333333333336,175,13,8.114649681528663,0.08,0.18857142857142858,1,0
2055,2,31,55,3,5,1,0,0,3,0,0,3,29,0,0,5,0,3,443000,4,0.10909090909090909,0.13793103448275862,0.09090909090909091,0.2470219435736677,6,0.8275862068965517,0.19230769230769232,63,1,1.0,0.047619047619047616,0.4603174603174603,1,0
2056,2,65,168,19,42,8,1,2,20,2,4,8,18,0,1,3,2,1,1500000,31,0.34523809523809523,0.2849162011173184,0.25,0.6301542963554136,58,16.477272727272727,0.26666666666666666,182,11,10.035714285714286,0.04395604395604396,0.0989010989010989,0,1
2058,2,155,546,46,122,24,2,13,67,0,3,45,104,4,1,0,8,19,478000,83,0.34615384615384615,0.28,0.22344322344322345,0.6261538461538462,189,53.40609137055838,0.2494279176201373,600,39,28.071428571428573,0.075,0.17333333333333334,1,0
2060,2,81,267,35,61,12,2,4,16,4,2,44,52,4,3,7,0,4,7000000,43,0.3333333333333333,0.34394904458598724,0.22846441947565543,0.6772823779193206,89,30.04823151125402,0.27014218009478674,321,18,16.04494382022472,0.13707165109034267,0.16199376947040497,0,1
2064,2,89,156,10,31,9,0,2,10,1,0,11,31,1,1,1,0,5,900000,20,0.2948717948717949,0.25595238095238093,0.1987179487179487,0.5508241758241759,46,11.568862275449101,0.23577235772357724,169,11,9.038461538461538,0.0650887573964497,0.1834319526627219,1,0
2065,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,1,0
2067,2,136,454,49,125,17,3,3,45,4,3,25,49,1,3,3,5,11,500000,102,0.3458149779735683,0.3141683778234086,0.2753303964757709,0.659983355796977,157,49.16492693110647,0.29975429975429974,490,23,23.019823788546255,0.05102040816326531,0.1,1,0
2068,2,2,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,500000,0,0.5,0.25,0.25,0.75,2,0.5,0.3333333333333333,4,1,1.0,0.0,0.25,1,0
2070,2,65,174,18,37,8,2,7,23,0,1,23,48,1,3,2,0,1,420000,20,0.40229885057471265,0.315,0.21264367816091953,0.7172988505747127,70,21.31979695431472,0.25210084033613445,202,17,12.120689655172415,0.11386138613861387,0.2376237623762376,1,0
2071,2,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0,0.0,0.0,0.0,1,0
2072,2,3,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,455000,0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,2,0.3333333333333333,0.16666666666666666,6,1,1.0,0.0,0.0,1,0
2073,2,55,171,19,48,12,1,3,15,2,1,15,44,0,1,4,0,2,1200000,32,0.4152046783625731,0.3422459893048128,0.2807017543859649,0.7574506676673859,71,24.048387096774192,0.3629032258064516,191,16,14.052631578947368,0.07853403141361257,0.23036649214659685,1,0
2074,2,139,475,55,145,32,1,14,65,4,5,33,44,4,1,5,4,21,5312500,98,0.4652631578947368,0.3489278752436647,0.30526315789473685,0.8141910331384015,221,77.43700787401575,0.31116389548693585,518,47,34.08842105263158,0.0637065637065637,0.08494208494208494,0,1
2075,2,140,493,65,139,36,1,18,86,1,1,47,97,10,8,1,4,14,3200000,84,0.4685598377281947,0.35144927536231885,0.281947261663286,0.8200091130905136,231,79.56666666666666,0.31675392670157065,553,55,38.10953346855984,0.08499095840867993,0.17540687160940324,0,1
2076,2,2,6,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,417500,0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,2,0.3333333333333333,0.25,6,1,1.0,0.0,0.3333333333333333,1,0
2078,2,22,60,6,16,3,0,0,7,0,1,9,12,4,0,0,2,1,420000,13,0.31666666666666665,0.352112676056338,0.26666666666666666,0.6687793427230047,19,6.884057971014493,0.32,71,3,3.0,0.1267605633802817,0.16901408450704225,1,0
2079,2,42,127,5,29,6,0,0,16,0,1,2,24,1,2,0,4,5,2350000,23,0.2755905511811024,0.24444444444444444,0.2283464566929134,0.5200349956255468,35,8.410852713178295,0.27102803738317754,135,6,6.0,0.014814814814814815,0.17777777777777778,0,1
2080,2,126,413,44,101,18,1,10,41,5,4,22,57,0,3,5,1,8,414000,72,0.36561743341404357,0.2870159453302961,0.24455205811138014,0.6526333787443397,151,42.69655172413793,0.2622478386167147,444,29,20.072639225181597,0.04954954954954955,0.12837837837837837,1,0
2081,2,134,464,60,120,22,1,16,51,2,2,39,92,6,4,2,3,9,426000,81,0.41379310344827586,0.3196078431372549,0.25862068965517243,0.7334009465855307,192,60.69184890656064,0.28969359331476324,512,39,24.103448275862068,0.076171875,0.1796875,1,0
2082,2,119,378,61,115,20,6,4,37,13,4,19,70,0,14,15,3,6,471500,85,0.42063492063492064,0.357487922705314,0.30423280423280424,0.7781228433402346,159,53.66750629722922,0.36156351791530944,429,30,32.03174603174603,0.04428904428904429,0.16317016317016317,1,0
2083,2,69,264,19,60,16,0,4,30,0,0,19,44,1,3,0,2,8,15000000,40,0.3333333333333333,0.2847222222222222,0.22727272727272727,0.6180555555555556,88,24.565371024734983,0.25688073394495414,288,20,16.045454545454547,0.06597222222222222,0.1527777777777778,0,1
2084,2,123,462,54,114,25,4,23,72,2,1,54,99,3,5,0,4,9,414000,62,0.4675324675324675,0.3295238095238095,0.24675324675324675,0.797056277056277,216,70.32558139534883,0.26453488372093026,525,52,33.14935064935065,0.10285714285714286,0.18857142857142858,1,0
2085,2,30,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2300000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,0,0.0,0.0,0.3333333333333333,0,1
2086,2,146,522,73,158,36,0,31,95,2,3,36,126,5,13,0,4,9,1050000,91,0.5498084291187739,0.36,0.30268199233716475,0.9098084291187739,287,99.78136200716845,0.34417344173441733,575,67,36.17816091954023,0.06260869565217392,0.21913043478260869,1,0
2087,2,29,50,0,4,3,0,0,2,0,0,1,29,0,0,11,2,0,441000,1,0.14,0.09433962264150944,0.08,0.23433962264150945,7,0.6862745098039216,0.17391304347826086,64,3,3.0,0.015625,0.453125,1,0
2088,2,20,29,0,4,0,0,0,0,0,0,1,11,0,0,6,0,0,900000,4,0.13793103448275862,0.16666666666666666,0.13793103448275862,0.3045977011494253,4,0.6666666666666666,0.2222222222222222,36,0,0.0,0.027777777777777776,0.3055555555555556,1,0
2089,2,52,10,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,925000,0,0.2,0.1,0.1,0.30000000000000004,2,0.2,0.125,10,1,1.0,0.0,0.2,1,0
2090,2,78,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,435000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,1.0,1,0
2092,2,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,1,0
2093,2,120,404,46,111,14,2,11,46,11,6,33,61,3,0,1,2,11,2400000,84,0.400990099009901,0.32801822323462415,0.2747524752475248,0.7290083222445252,162,53.382151029748286,0.2994011976047904,440,27,18.081683168316832,0.075,0.13863636363636364,0,1
2094,2,109,391,49,125,28,2,6,49,5,5,24,42,2,3,3,2,14,422000,89,0.4475703324808184,0.3619047619047619,0.319693094629156,0.8094750943855803,175,62.83132530120482,0.34492753623188405,423,36,32.0460358056266,0.05673758865248227,0.09929078014184398,1,0
2095,2,36,92,10,17,4,1,2,9,0,0,4,21,1,3,0,1,0,425000,10,0.31521739130434784,0.24,0.18478260869565216,0.5552173913043479,29,6.34375,0.21428571428571427,100,7,6.065217391304348,0.04,0.21,1,0
2096,2,34,63,3,10,1,0,0,0,0,0,4,22,0,0,4,0,2,8000000,9,0.1746031746031746,0.208955223880597,0.15873015873015872,0.3835583984837716,11,2.298507462686567,0.24390243902439024,71,1,1.0,0.056338028169014086,0.30985915492957744,0,1
2097,2,82,206,26,51,11,0,4,35,2,0,10,46,1,3,0,4,4,1750000,36,0.3592233009708738,0.28699551569506726,0.24757281553398058,0.646218816665941,74,20.89814814814815,0.29375,223,15,11.058252427184467,0.04484304932735426,0.2062780269058296,0,1
2098,2,42,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12166666,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,1.0,0,1
2099,2,113,369,72,118,25,0,30,75,4,2,58,85,2,3,0,2,10,5800000,63,0.6314363143631436,0.41435185185185186,0.31978319783197834,1.0457881662149955,233,96.03747072599532,0.34375,432,55,25.24390243902439,0.13425925925925927,0.19675925925925927,0,1
2100,2,30,49,2,8,2,0,0,5,0,0,3,19,0,0,7,0,0,441500,6,0.20408163265306123,0.21153846153846154,0.16326530612244897,0.4156200941915228,10,2.1153846153846154,0.26666666666666666,59,2,2.0,0.05084745762711865,0.3220338983050847,1,0
2102,2,64,176,13,34,6,1,5,17,0,0,20,35,4,1,3,2,3,1000000,22,0.32386363636363635,0.27638190954773867,0.19318181818181818,0.600245545911375,57,15.704081632653061,0.21014492753623187,202,12,8.085227272727273,0.09900990099009901,0.17326732673267325,1,0
2104,2,21,53,4,10,1,0,1,6,0,1,4,11,0,0,2,0,1,414000,8,0.2641509433962264,0.24561403508771928,0.18867924528301888,0.5097649784839458,14,3.43859649122807,0.21951219512195122,59,2,1.0566037735849056,0.06779661016949153,0.1864406779661017,1,0
2105,2,23,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,903000,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1,0.3333333333333333,1.0,3,0,0.0,0.0,0.6666666666666666,1,0
2106,2,29,49,1,3,0,1,0,0,0,0,4,33,0,0,7,0,0,452000,2,0.10204081632653061,0.1320754716981132,0.061224489795918366,0.23411628802464382,5,0.660377358490566,0.1875,60,1,2.0,0.06666666666666667,0.55,1,0
2107,2,20,50,2,7,2,0,0,0,0,0,3,12,1,0,1,0,3,775000,5,0.18,0.18867924528301888,0.14,0.3686792452830189,9,1.6981132075471699,0.18421052631578946,54,2,2.0,0.05555555555555555,0.2222222222222222,1,0
2108,2,68,221,14,50,5,0,0,19,2,4,15,43,1,1,3,0,1,3000000,45,0.248868778280543,0.27848101265822783,0.22624434389140272,0.5273497909387708,55,15.148305084745763,0.2808988764044944,240,5,5.0,0.0625,0.17916666666666667,0,1
2109,2,46,136,15,23,5,1,4,16,4,1,12,42,1,2,0,1,2,438100,13,0.3088235294117647,0.24503311258278146,0.16911764705882354,0.5538566419945462,42,9.932432432432432,0.2087912087912088,151,10,7.088235294117647,0.07947019867549669,0.2781456953642384,1,0
2110,2,124,324,38,81,15,1,16,44,2,2,23,82,2,1,0,3,1,700000,49,0.4506172839506173,0.29914529914529914,0.25,0.7497625830959165,146,43.757925072046106,0.2838427947598253,351,32,17.14814814814815,0.06552706552706553,0.2336182336182336,1,0
2111,2,33,56,5,5,2,0,0,1,0,0,3,22,0,1,11,0,2,6000000,3,0.125,0.15,0.08928571428571429,0.275,7,0.9491525423728814,0.14705882352941177,71,2,2.0,0.04225352112676056,0.30985915492957744,0,1
2112,2,31,53,3,7,2,0,0,5,0,0,1,25,0,0,11,1,1,437500,5,0.16981132075471697,0.14545454545454545,0.1320754716981132,0.31526586620926245,9,1.3333333333333333,0.2413793103448276,66,2,2.0,0.015151515151515152,0.3787878787878788,1,0
2113,2,28,4,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,432900,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,0,0.0,0.0,0.8,1,0
2114,2,112,309,38,82,18,2,5,30,22,6,22,37,2,0,6,1,6,419300,57,0.3851132686084142,0.3132530120481928,0.26537216828478966,0.698366280656607,119,37.389728096676734,0.2873134328358209,338,25,22.04854368932039,0.0650887573964497,0.10946745562130178,1,0
2115,2,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0.0,0,1
2118,2,31,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,430150,1,0.5,0.5,0.5,1.0,1,0.5,1.0,2,0,0.0,0.0,0.5,1,0
2119,2,9,14,2,3,0,0,1,4,0,0,0,7,0,0,1,0,0,2025000,2,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.6428571428571428,6,1.2857142857142858,0.3333333333333333,15,1,0.21428571428571427,0.0,0.4666666666666667,0,1
2122,2,130,477,54,107,19,1,19,62,6,5,20,140,2,1,1,8,7,2500000,68,0.38784067085953877,0.25296442687747034,0.22431865828092243,0.6408050977370091,185,47.27364185110664,0.26993865030674846,507,39,21.11949685534591,0.03944773175542406,0.27613412228796846,0,1
2125,2,92,329,33,84,10,0,5,32,2,1,23,41,0,1,0,4,10,10000000,69,0.331306990881459,0.3025210084033613,0.2553191489361702,0.6338279992848204,109,33.13352272727273,0.27526132404181186,357,15,10.045592705167174,0.06442577030812324,0.11484593837535013,0,1
2126,2,46,96,7,21,3,0,0,4,3,0,6,19,2,2,0,0,0,600000,18,0.25,0.27884615384615385,0.21875,0.5288461538461539,24,6.352941176470588,0.2727272727272727,104,3,3.0,0.057692307692307696,0.18269230769230768,1,0
2127,2,146,525,84,162,40,1,29,96,1,1,78,83,12,1,0,1,24,12500000,92,0.5542857142857143,0.39834710743801655,0.30857142857142855,0.9526328217237308,291,115.82089552238806,0.321256038647343,605,70,42.16571428571429,0.12892561983471074,0.1371900826446281,0,1
2129,2,24,38,2,3,0,0,0,2,0,0,4,14,0,0,7,0,0,16000000,3,0.07894736842105263,0.16666666666666666,0.07894736842105263,0.24561403508771928,3,0.5,0.125,49,0,0.0,0.08163265306122448,0.2857142857142857,0,1
2130,2,103,352,40,80,17,1,8,37,1,1,36,77,1,1,1,1,12,5000000,54,0.3494318181818182,0.3,0.22727272727272727,0.6494318181818182,123,36.77319587628866,0.26865671641791045,391,26,19.068181818181817,0.09207161125319693,0.1969309462915601,0,1
2132,2,123,478,68,125,24,4,7,56,32,7,44,62,4,1,4,5,4,3500000,90,0.3723849372384937,0.32196969696969696,0.2615062761506276,0.6943546342081907,178,57.628352490421456,0.28502415458937197,532,35,32.04393305439331,0.08270676691729323,0.11654135338345864,0,1
2135,2,141,445,55,130,20,8,8,46,15,1,43,82,16,3,0,2,8,426000,94,0.42696629213483145,0.35699797160243407,0.29213483146067415,0.7839642637372655,190,67.35655737704919,0.34173669467787116,493,36,36.05393258426966,0.0872210953346856,0.1663286004056795,1,0
2137,2,89,317,44,80,16,3,6,33,13,8,15,65,1,1,6,2,7,900000,55,0.3785488958990536,0.2865671641791045,0.25236593059936907,0.665116060078158,120,34.33734939759036,0.29838709677419356,341,25,22.05678233438486,0.04398826979472141,0.1906158357771261,1,0
2138,2,47,89,8,16,2,1,2,8,8,2,12,22,0,0,0,2,1,423300,11,0.29213483146067415,0.27184466019417475,0.1797752808988764,0.5639794916548488,26,7.207920792079208,0.208955223880597,103,5,4.067415730337078,0.11650485436893204,0.21359223300970873,1,0
2141,2,7,11,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,419500,3,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.5454545454545454,3,0.8181818181818182,0.5,11,0,0.0,0.0,0.45454545454545453,1,0
2142,2,33,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8000000,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,0,0.0,0.0,0.6666666666666666,0,1
2143,2,50,94,8,19,2,0,1,10,0,0,7,21,0,1,1,2,6,427500,16,0.2553191489361702,0.25961538461538464,0.20212765957446807,0.5149345335515548,24,6.178217821782178,0.24324324324324326,105,3,2.0319148936170213,0.06666666666666667,0.2,1,0
2144,2,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16000000,0,0.0,0.5,0.0,0.5,0,0.0,0.0,2,0,0.0,0.5,0.0,0,1
2145,2,159,635,102,195,37,3,21,91,26,8,86,85,6,1,2,7,12,5750000,134,0.47401574803149604,0.3868312757201646,0.30708661417322836,0.8608470237516607,301,117.31067961165049,0.3246268656716418,731,61,43.0992125984252,0.11764705882352941,0.11627906976744186,0,1
